trade_date,ticker,insider_name,insider_name_raw,title,qty,price,value,entry_price,outcome_30d,outcome_60d,outcome_90d,outcome_180d,return_30d,return_60d,return_90d,return_180d,last_updated,filing_date,filing_url,accession_number
2025-11-17,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,1008.18,1008.0,1008.18,,,,,,,,,2025-12-08T11:34:17.158407,,,
2025-11-17,GRNT,Mccartney John,McCartney John,Dir,4000.0,5.18,20720.0,5.18,,,,,,,,,2025-12-08T11:34:17.161755,,,
2025-11-17,INBK,Lorch Nicole S,Lorch Nicole S.,"Pres, COO",2000.0,17.96,35920.0,17.96,,,,,,,,,2025-12-08T11:34:17.167242,,,
2025-11-17,BHVN,Clark George C,Clark George C.,"VP, Chief Accounting Officer",17000.0,8.52,144770.0,8.52,,,,,,,,,2025-12-08T11:34:17.177261,,,
2025-11-13,BLND,Lp Haveli Investments,"Haveli Investments, L.P.","Dir, 10%",2154948.0,3.03,6520685.0,3.03,,,,,,,,,2025-12-08T11:34:17.178407,,,
2025-11-14,GMRE,Decker Mark Okey,Decker Mark Okey Jr,"CEO, Pres",10000.0,32.58,325813.0,32.58,,,,,,,,,2025-12-08T11:34:17.183915,,,
2025-11-13,SRZN,Lp Column Group Gp,"Column Group III Gp, LP",10%,315457.0,12.65,3990531.0,12.65,,,,,,,,,2025-12-08T11:34:17.186166,,,
2025-11-13,LAB,Lp Casdin Partners Master Fund,"Casdin Partners Master Fund, L.P.","Dir, 10%",925000.0,1.22,1126775.0,1.22,,,,,,,,,2025-12-08T11:34:17.188386,,,
2025-11-13,GTE,Equinox Partners Investment Management Llc,Equinox Partners Investment Management LLC,"Dir, 10%",226438.0,4.27,965941.0,4.27,,,,,,,,,2025-12-08T11:34:17.194967,,,
2025-11-13,GLP,Global Gp Llc,Global Gp LLC,General Partner,7091.0,42.61,302149.0,42.61,,,,,,,,,2025-12-08T11:34:17.200642,,,
2025-11-14,RFM,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,4346.0,14.37,62435.0,14.37,,,,,,,,,2025-12-08T11:34:17.202868,,,
2025-11-14,RMI,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,7045.0,14.5,102174.0,14.5,,,,,,,,,2025-12-08T11:34:17.205110,,,
2025-11-13,LINE,Lemasters Robb A,Lemasters Robb A.,CFO,30000.0,33.74,1012197.0,33.74,,,,,,,,,2025-12-08T11:34:17.216104,,,
2025-11-17,TELA,Lp Ew Healthcare Partners Fund 2,"Ew Healthcare Partners Fund 2, L.P.","See Remarks, 10%",3604000.0,1.11,4000440.0,1.11,,,,,,,,,2025-12-08T11:34:17.219463,,,
2025-11-13,NEXT,Ltd Hanwha Aerospace Co,"Hanwha Aerospace Co., Ltd.",10%,704664.0,6.08,4287655.0,6.08,,,,,,,,,2025-12-08T11:34:17.222772,,,
2025-11-13,FSSL,Forman Michael C,Forman Michael C.,See Remarks,48370.0,13.45,650659.0,13.45,,,,,,,,,2025-12-08T11:34:17.224996,,,
2025-11-14,FOXF,Dennison Michael C,Dennison Michael C.,CEO,22000.0,14.2,312321.0,14.2,,,,,,,,,2025-12-08T11:34:17.230419,,,
2025-11-13,QNBC,Bimes Randy S,Bimes Randy S.,Dir,915.0,35.0,32025.0,35.0,,,,,,,,,2025-12-08T11:34:17.231560,,,
2025-11-13,GEF,Hilsheimer Lawrence A,Hilsheimer Lawrence A.,"EVP, CFO",8342.0,67.9,566458.0,67.9,,,,,,,,,2025-12-08T11:34:17.242479,,,
2025-11-14,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,998.5,999.0,998.5,,,,,,,,,2025-12-08T11:34:17.243618,,,
2025-11-13,GRNT,Mccartney John,McCartney John,Dir,4000.0,5.17,20680.0,5.17,,,,,,,,,2025-12-08T11:34:17.246947,,,
2025-11-13,ASA,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,2550.0,49.43,126047.0,49.43,,,,,,,,,2025-12-08T11:34:17.249184,,,
2025-11-12,TBRG,Pinetree Capital Ltd,Pinetree Capital Ltd.,10%,48903.0,20.25,990503.0,20.25,,,,,,,,,2025-12-08T11:34:17.274279,,,
2025-11-13,WVE,Lp Ra Capital Management,"Ra Capital Management, L.P.","Dir, 10%",1000.0,6.69,6688.0,6.69,,,,,,,,,2025-12-08T11:34:17.276530,,,
2025-11-11,SPRU,Steel Partners Holdings Lp,Steel Partners Holdings L.P.,10%,1147551.0,3.95,4528430.0,3.95,,,,,,,,,2025-12-08T11:34:17.277679,,,
2025-11-12,EML,Disanto Frederick D,Disanto Frederick D.,Dir,2571.0,19.48,50094.0,19.48,,,,,,,,,2025-12-08T11:34:17.285411,,,
2025-11-13,FRPH,Baker John D,Baker John D II,Dir,854.0,23.85,20368.0,23.85,,,,,,,,,2025-12-08T11:34:17.286565,,,
2025-11-12,MRP,Migoya Carlos A,Migoya Carlos A.,Dir,1000.0,32.24,32236.0,32.24,,,,,,,,,2025-12-08T11:34:17.293188,,,
2025-11-13,SELF,Winmill Co Inc,Winmill & Co. Inc,"See ""Explanation of Responses""",13729.0,5.06,69484.0,5.06,,,,,,,,,2025-12-08T11:34:17.296545,,,
2025-11-12,AMCR,Long Nicholas T,Long Nicholas T.,Dir,10000.0,8.54,85374.0,8.54,,,,,,,,,2025-12-08T11:34:17.312914,,,
2025-11-13,RMI,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,3664.0,14.6,53500.0,14.6,,,,,,,,,2025-12-08T11:34:17.318453,,,
2025-11-14,CVBF,Borba George A,Borba George A Jr,Dir,27094.0,18.45,499995.0,18.45,,,,,,,,,2025-12-08T11:34:17.319604,,,
2025-11-13,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,1020.76,1021.0,1020.76,,,,,,,,,2025-12-08T11:34:17.326329,,,
2025-11-12,PRGO,Parker Geoffrey M,Parker Geoffrey M.,Dir,7500.0,14.18,106350.0,14.18,,,,,,,,,2025-12-08T11:34:17.327484,,,
2025-11-12,SEZL,Brehm Kyle M,Brehm Kyle M.,Dir,1217.0,57.5,69978.0,57.5,,,,,,,,,2025-12-08T11:34:17.335391,,,
2025-11-12,CATX,Williamson Robert F,Williamson Robert F III,Dir,9498.0,2.1,19946.0,2.1,,,,,,,,,2025-12-08T11:34:17.337645,,,
2025-11-11,IONQ,Teuber William J,Teuber William J Jr,Dir,2000.0,54.82,109630.0,54.82,,,,,,,,,2025-12-08T11:34:17.339885,,,
2025-11-10,REZI,Lp Cdr Channel Holdings,"Cd&R Channel Holdings Ii, L.P.",10%,1689758.0,31.35,52974436.0,31.35,,,,,,,,,2025-12-08T11:34:17.341034,,,
2025-11-11,NEXT,Ltd Hanwha Aerospace Co,"Hanwha Aerospace Co., Ltd.",10%,591837.0,6.07,3591563.0,6.07,,,,,,,,,2025-12-08T11:34:17.342190,,,
2025-11-11,GEF,Hoffman Leonard Dennis,Hoffman Leonard Dennis Jr,"SVP, GC",200.0,62.74,12548.0,62.74,,,,,,,,,2025-12-08T11:34:17.355480,,,
2025-11-12,GEF,Hilsheimer Lawrence A,Hilsheimer Lawrence A.,"EVP, CFO",21751.0,66.01,1435874.0,66.01,,,,,,,,,2025-12-08T11:34:17.356623,,,
2025-11-11,APLE,Woolley Howard E,Woolley Howard E.,Dir,2000.0,11.94,23880.0,11.94,,,,,,,,,2025-12-08T11:34:17.365415,,,
2025-11-11,RGP,Lp Cg Core Value Fund,"Cg Core Value Fund, L.P.",Dir,100000.0,4.52,452100.0,4.52,,,,,,,,,2025-12-08T11:34:17.371964,,,
2025-11-13,RDW,Cannito Peter Anthony,Cannito Peter Anthony Jr,"COB, CEO",8750.0,5.71,49962.0,5.71,,,,,,,,,2025-12-08T11:34:17.373119,,,
2025-11-13,FTAI,Adams Joseph P,Adams Joseph P. Jr.,"CEO, COB",2000.0,155.91,311820.0,155.91,,,,,,,,,2025-12-08T11:34:17.375384,,,
2025-11-12,FRPH,Mcnulty Matthew C,McNulty Matthew C.,CFO,2000.0,23.89,47780.0,23.89,,,,,,,,,2025-12-08T11:34:17.384390,,,
2025-11-12,FRPH,Baker John D,Baker John D II,Dir,7175.0,23.85,171124.0,23.85,,,,,,,,,2025-12-08T11:34:17.386651,,,
2025-11-12,FAST,Eastman Stephen L,Eastman Stephen L.,Dir,1000.0,40.82,40816.0,40.82,,,,,,,,,2025-12-08T11:34:17.394343,,,
2025-11-11,CNH,Buffett Howard W,Buffett Howard W.,Dir,10100.0,9.93,100316.0,9.93,,,,,,,,,2025-12-08T11:34:17.397663,,,
2025-11-12,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,996.33,996.0,996.33,,,,,,,,,2025-12-08T11:34:17.400969,,,
2025-11-10,CLVT,Cornick Kenneth L,Cornick Kenneth L.,Dir,100000.0,3.45,345000.0,3.45,,,,,,,,,2025-12-08T11:34:17.408708,,,
2025-11-11,ARQ,Campbellbreeden Richard,Campbell-Breeden Richard,Dir,28638.0,3.54,101487.0,3.54,,,,,,,,,2025-12-08T11:34:17.410919,,,
2025-11-10,BLND,Lp Haveli Investments,"Haveli Investments, L.P.","Dir, 10%",2255052.0,3.02,6800328.0,3.02,,,,,,,,,2025-12-08T11:34:17.413172,,,
2025-11-07,RHLD,Mahoney Timothy O,Mahoney Timothy O.,Dir,5939.0,168.53,1000869.0,168.53,,,,,,,,,2025-12-08T11:34:17.415433,,,
2025-11-07,LAB,Lp Casdin Partners Master Fund,"Casdin Partners Master Fund, L.P.","Dir, 10%",1175000.0,1.17,1379318.0,1.17,,,,,,,,,2025-12-08T11:34:17.417657,,,
2025-11-11,BLMN,Kunkel Julie T,Kunkel Julie T.,Dir,1500.0,6.37,9555.0,6.37,,,,,,,,,2025-12-08T11:34:17.422240,,,
2025-11-11,FSK,Forman Michael C,Forman Michael C.,CEO,10000.0,15.5,155000.0,15.5,,,,,,,,,2025-12-08T11:34:17.424464,,,
2025-11-07,BLLN,Lynch Thomas P,Lynch Thomas P.,See Remarks,100.0,60.0,6000.0,60.0,,,,,,,,,2025-12-08T11:34:17.425611,,,
2025-11-12,LIDR,Husby Jonathon B,Husby Jonathon B.,Dir,10350.0,2.4,24849.0,2.4,,,,,,,,,2025-12-08T11:34:17.433240,,,
2025-11-11,GRNT,Mccartney John,McCartney John,Dir,4000.0,5.26,21040.0,5.26,,,,,,,,,2025-12-08T11:34:17.438745,,,
2025-11-10,TRDA,Baker Bros Advisors Lp,Baker Bros. Advisors LP,10%,178044.0,7.6,1352587.0,7.6,,,,,,,,,2025-12-08T11:34:17.440988,,,
2025-11-07,GTE,Equinox Partners Investment Management Llc,Equinox Partners Investment Management LLC,"Dir, 10%",181590.0,4.26,773983.0,4.26,,,,,,,,,2025-12-08T11:34:17.442141,,,
2025-11-07,GRF,Zalenko Neal F,Zalenko Neal F.,Dir,1000.0,10.65,10650.0,10.65,,,,,,,,,2025-12-08T11:34:17.451019,,,
2025-11-11,SELF,Winmill Co Inc,Winmill & Co. Inc,"See ""Explanation of Responses""",8124.0,5.01,40721.0,5.01,,,,,,,,,2025-12-08T11:34:17.453285,,,
2025-11-07,CBAN,Reed Matthew D,Reed Matthew D.,Dir,310.0,16.19,5017.0,16.19,,,,,,,,,2025-12-08T11:34:17.456632,,,
2025-11-11,SMA,Barry James R,Barry James R.,"CFO, Treasurer",600.0,33.55,20130.0,33.55,,,,,,,,,2025-12-08T11:34:17.457777,,,
2025-11-10,APVO,Grant Grady,Grant Grady III,Dir,13513.0,1.49,20134.0,1.49,,,,,,,,,2025-12-08T11:34:17.462191,,,
2025-11-07,EVMN,Lp Ra Capital Management,"Ra Capital Management, L.P.","Dir, 10%",1250000.0,16.0,20000000.0,16.0,,,,,,,,,2025-12-08T11:34:17.468769,,,
2025-11-07,EVMN,Verduynvan Weegen Felice Isabel,Verduyn-Van Weegen Felice Isabel,"Dir, 10%",1562500.0,16.0,25000000.0,16.0,,,,,,,,,2025-12-08T11:34:17.470999,,,
2025-11-10,FRPH,Baker John D,Baker John D. III,CEO,4166.0,23.7,98734.0,23.7,,,,,,,,,2025-12-08T11:34:17.476571,,,
2025-11-10,AMCR,Glerum James T,Glerum James T Jr.,Dir,59945.0,8.34,499947.0,8.34,,,,,,,,,2025-12-08T11:34:17.477791,,,
2025-11-10,HUN,Lister Philip M,Lister Philip M.,"EVP, CFO",29762.0,8.16,242709.0,8.16,,,,,,,,,2025-12-08T11:34:17.481147,,,
2025-11-10,KMPR,Parker Stuart B,Parker Stuart B.,Dir,25000.0,36.82,920500.0,36.82,,,,,,,,,2025-12-08T11:34:17.486680,,,
2025-11-10,FRPH,Baker John D,Baker John D II,Dir,334.0,23.5,7849.0,23.5,,,,,,,,,2025-12-08T11:34:17.487826,,,
2025-11-07,LPX,Macadam Stephen E,Macadam Stephen E.,Dir,3200.0,78.06,249792.0,78.06,,,,,,,,,2025-12-08T11:34:17.488956,,,
2025-11-10,RMI,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,2958.0,14.6,43191.0,14.6,,,,,,,,,2025-12-08T11:34:17.493369,,,
2025-11-10,RFM,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,5589.0,14.34,80131.0,14.34,,,,,,,,,2025-12-08T11:34:17.497793,,,
2025-11-11,GBFH,Griege Charles William,Griege Charles William Jr.,Dir,25000.0,33.3,832598.0,33.3,,,,,,,,,2025-12-08T11:34:17.498933,,,
2025-11-10,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,2.0,983.97,1968.0,983.97,,,,,,,,,2025-12-08T11:34:17.507765,,,
2025-11-07,MUNEX,Bank Of America Corp De,Bank of America Corp /de/,10%,1.0,12.55,13.0,12.55,,,,,,,,,2025-12-08T11:34:17.509993,,,
2025-11-10,GF,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,68788.0,10.56,726401.0,10.56,,,,,,,,,2025-12-08T11:34:17.513306,,,
2025-11-10,ASA,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,14280.0,47.84,683135.0,47.84,,,,,,,,,2025-12-08T11:34:17.516669,,,
2025-10-28,ANVS,Maccecchini Marialuisa,Maccecchini Maria-Luisa,"Pres, CEO",97561.0,2.05,200000.0,2.05,,,,,,,,,2025-12-08T11:34:17.519988,,,
2025-11-10,ARQ,Rasmus Robert E,Rasmus Robert E.,CEO,50000.0,3.79,189590.0,3.79,,,,,,,,,2025-12-08T11:34:17.524396,,,
2025-11-11,PRMB,Hass David W,Hass David W.,CFO,15910.0,15.71,249908.0,15.71,,,,,,,,,2025-12-08T11:34:17.530951,,,
2025-11-07,BNTC,Llc Suvretta Capital Management,"Suvretta Capital Management, LLC","Dir, 10%",1481481.0,13.5,19999994.0,13.5,,,,,,,,,2025-12-08T11:34:17.545119,,,
2025-11-07,CRSR,Szteinbaum Samuel R,Szteinbaum Samuel R.,Dir,100000.0,6.59,658770.0,6.59,,,,,,,,,2025-12-08T11:34:17.548484,,,
2025-11-07,HLNE,Delgadomoreira Juan,Delgado-Moreira Juan,"Co-CEO, 10%",8000.0,130.35,1042832.0,130.35,,,,,,,,,2025-12-08T11:34:17.550716,,,
2025-11-07,AR,Krueger Brendan E,Krueger Brendan E.,See Remarks,5000.0,33.35,166750.0,33.35,,,,,,,,,2025-12-08T11:34:17.551822,,,
2025-11-10,TDWDU,Tailwind 20 Sponsor Llc,Tailwind 2.0 Sponsor LLC,10%,372500.0,0.0,0.0,0.0,,,,,,,,,2025-12-08T11:34:17.552923,,,
2025-11-10,RXO,Wilkerson Andrew M,Wilkerson Andrew M.,CEO,11625.0,12.85,149422.0,12.85,,,,,,,,,2025-12-08T11:34:17.555167,,,
2025-11-10,COP,Mcraven William H,McRaven William H.,Dir,5768.0,86.68,500000.0,86.68,,,,,,,,,2025-12-08T11:34:17.557378,,,
2025-11-10,RDW,Cannito Peter Anthony,Cannito Peter Anthony Jr,"COB, CEO",32155.0,6.21,199673.0,6.21,,,,,,,,,2025-12-08T11:34:17.558538,,,
2025-11-10,DLPN,Odowd William,O'Dowd William IV,CEO,3100.0,1.59,4917.0,1.59,,,,,,,,,2025-12-08T11:34:17.567259,,,
2025-11-07,RMI,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,6857.0,14.51,99486.0,14.51,,,,,,,,,2025-12-08T11:34:17.569574,,,
2025-11-07,RFM,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,4257.0,14.32,60965.0,14.32,,,,,,,,,2025-12-08T11:34:17.570736,,,
2025-11-07,AR,Krueger Brendan E,Krueger Brendan E.,See Remarks,5000.0,33.35,166750.0,33.35,,,,,,,,,2025-12-08T11:34:17.572963,,,
2025-11-07,TRIN,Estes Ronald E,Estes Ronald E.,Dir,2000.0,14.44,28880.0,14.44,,,,,,,,,2025-12-08T11:34:17.576318,,,
2025-11-07,WWW,Long Nicholas T,Long Nicholas T.,Dir,2000.0,15.88,31760.0,15.88,,,,,,,,,2025-12-08T11:34:17.580735,,,
2025-11-06,MMLP,Martin Product Sales Llc,Martin Product Sales LLC,10%,28114.0,2.58,72656.0,2.58,,,,,,,,,2025-12-08T11:34:17.586212,,,
2025-11-07,LENZ,Mccollum James W,McCollum James W,Dir,10500.0,22.79,239278.0,22.79,,,,,,,,,2025-12-08T11:34:17.592732,,,
2025-11-10,FDBC,Joyce William J,Joyce William J. Sr.,Dir,1000.0,44.5,44500.0,44.5,,,,,,,,,2025-12-08T11:34:17.599279,,,
2025-11-07,GOOD,Cooper Arthur S,Cooper Arthur S.,Pres,7002.0,10.7,74921.0,10.7,,,,,,,,,2025-12-08T11:34:17.612430,,,
2025-11-07,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,993.15,993.0,993.15,,,,,,,,,2025-12-08T11:34:17.614702,,,
2025-11-07,ECF,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,33764.0,12.15,410233.0,12.15,,,,,,,,,2025-12-08T11:34:17.618027,,,
2025-11-07,WMK,Gleeson Robert G,Gleeson Robert G.,COO,500.0,65.51,32754.0,65.51,,,,,,,,,2025-12-08T11:34:17.621358,,,
2025-11-07,KREF,Lee Christen Ej,Lee Christen E.J.,Dir,10000.0,7.8,77978.0,7.8,,,,,,,,,2025-12-08T11:34:17.628040,,,
2025-11-06,NCLH,Byngthorne Zillah,Byng-Thorne Zillah,Dir,29008.0,18.11,525335.0,18.11,,,,,,,,,2025-12-08T11:34:17.635927,,,
2025-11-07,SINT,Honigblum Gregg R,Honigblum Gregg R.,Chief Investment Officer,10000.0,3.19,31900.0,3.19,,,,,,,,,2025-12-08T11:34:17.637121,,,
2025-11-07,SENS,Sullivan Frederick T,Sullivan Frederick T.,CFO,5415.0,5.88,31840.0,5.88,,,,,,,,,2025-12-08T11:34:17.639384,,,
2025-11-06,MTDR,Singleton Van H,Singleton Van H II,"CoPres-Land, A, D,Planning",500.0,38.28,19140.0,38.28,,,,,,,,,2025-12-08T11:34:17.642731,,,
2025-11-06,TOFB,A6684 Ltd,A-6684 Ltd.,10%,3158.0,0.72,2274.0,0.72,,,,,,,,,2025-12-08T11:34:17.644976,,,
2025-11-05,BETA,Mcconville James,McConville James,Dir,1000.0,34.0,34000.0,34.0,,,,,,,,,2025-12-08T11:34:17.650552,,,
2025-11-07,LENZ,Chevallard Daniel R,Chevallard Daniel R.,CFO,2198.0,22.76,50017.0,22.76,,,,,,,,,2025-12-08T11:34:17.654960,,,
2025-11-06,NCDL,Kencel Kenneth J,Kencel Kenneth J.,"CEO, Pres",20000.0,14.22,284400.0,14.22,,,,,,,,,2025-12-08T11:34:17.659815,,,
2025-11-06,XZO,Lopes Robert A,Lopes Robert A. Jr.,Dir,10000.0,21.0,210000.0,21.0,,,,,,,,,2025-12-08T11:34:17.675212,,,
2025-11-06,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,943.89,944.0,943.89,,,,,,,,,2025-12-08T11:34:17.685101,,,
2025-11-06,SXC,Della Ratta Ralph M,Della Ratta Ralph M Jr,Dir,7288.0,6.86,49996.0,6.86,,,,,,,,,2025-12-08T11:34:17.687386,,,
2025-11-05,VKQ,Oreilly Timothy M,O'Reilly Timothy M,Portfolio Manager,5200.0,9.62,50014.0,9.62,,,,,,,,,2025-12-08T11:34:17.689620,,,
2025-11-04,GTE,Equinox Partners Investment Management Llc,Equinox Partners Investment Management LLC,"Dir, 10%",648000.0,3.94,2551480.0,3.94,,,,,,,,,2025-12-08T11:34:17.696307,,,
2025-11-04,DCOM,Llc Basswood Capital Management,"Basswood Capital Management, L.L.C.",Director-by-Deputization,20537.0,26.26,539302.0,26.26,,,,,,,,,2025-12-08T11:34:17.698592,,,
2025-11-05,TAP,Coors David S,Coors David S.,Dir,2245.0,44.47,99824.0,44.47,,,,,,,,,2025-12-08T11:34:17.703019,,,
2025-11-05,RMI,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,1226.0,14.67,17981.0,14.67,,,,,,,,,2025-12-08T11:34:17.704179,,,
2025-11-05,RFM,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,2165.0,14.45,31284.0,14.45,,,,,,,,,2025-12-08T11:34:17.705313,,,
2025-11-06,SYBT,Hardy David L,Hardy David L.,Dir,2000.0,66.53,133060.0,66.53,,,,,,,,,2025-12-08T11:34:17.715231,,,
2025-11-04,RMCF,Global Value Investment Corp,Global Value Investment Corp.,10%,8935.0,1.64,14644.0,1.64,,,,,,,,,2025-12-08T11:34:17.723964,,,
2025-11-04,NIC,Ghidorzi Christopher J,Ghidorzi Christopher J.,Dir,105.0,121.52,12760.0,121.52,,,,,,,,,2025-12-08T11:34:17.728399,,,
2025-11-03,FUNC,Sturm Tonya K,Sturm Tonya K.,"SVP, CFO",64.0,35.15,2238.0,35.15,,,,,,,,,2025-12-08T11:34:17.733913,,,
2025-11-04,ASA,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,20998.0,44.5,934377.0,44.5,,,,,,,,,2025-12-08T11:34:17.736164,,,
2025-11-05,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,913.98,914.0,913.98,,,,,,,,,2025-12-08T11:34:17.738387,,,
2025-11-05,NVCT,Kaplan Matthew L,Kaplan Matthew L.,Dir,11000.0,5.84,64240.0,5.84,,,,,,,,,2025-12-08T11:34:17.750450,,,
2025-11-05,CEPV,Llc Cantor Ep Holdings V,"Cantor Ep Holdings V, LLC",10%,540000.0,10.0,5400000.0,10.0,,,,,,,,,2025-12-08T11:34:17.757100,,,
2025-11-05,OSPN,Mcconnell Michael J,McConnell Michael J,Dir,50000.0,11.96,598000.0,11.96,,,,,,,,,2025-12-08T11:34:17.760422,,,
2025-11-03,FUNC,Boal Brian R,Boal Brian R.,Dir,84.0,35.15,2949.0,35.15,,,,,,,,,2025-12-08T11:34:17.762675,,,
2025-11-04,RFM,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,4257.0,14.41,61322.0,14.41,,,,,,,,,2025-12-08T11:34:17.768161,,,
2025-11-04,RMI,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,6857.0,14.69,100729.0,14.69,,,,,,,,,2025-12-08T11:34:17.769288,,,
2025-11-03,HWKN,Grahek Drew M,Grahek Drew M.,VP of Operations,1587.0,126.34,200506.0,126.34,,,,,,,,,2025-12-08T11:34:17.773665,,,
2025-11-03,MOALX,English Christopher T,English Christopher T.,Portfolio Manager,9766.0,10.24,100000.0,10.24,,,,,,,,,2025-12-08T11:34:17.774784,,,
2025-11-04,NTRS,Moritz Robert Edward,Moritz Robert Edward Jr.,Dir,3891.0,128.57,500266.0,128.57,,,,,,,,,2025-12-08T11:34:17.778072,,,
2025-11-04,SXT,Plautz David J,Plautz David J.,"VP, Treasurer",2150.0,92.98,199907.0,92.98,,,,,,,,,2025-12-08T11:34:17.789008,,,
2025-11-04,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,911.86,912.0,911.86,,,,,,,,,2025-12-08T11:34:17.794520,,,
2025-11-03,RGCO,Oliver Lawrence T,Oliver Lawrence T.,"SVP, Secretary",10.0,20.9,200.0,20.9,,,,,,,,,2025-12-08T11:34:17.797869,,,
2025-11-03,TOFB,A6684 Ltd,A-6684 Ltd.,10%,3392.0,0.67,2273.0,0.67,,,,,,,,,2025-12-08T11:34:17.802264,,,
2025-11-03,MTDR,Singleton Van H,Singleton Van H II,"CoPres-Land, A, D,Planning",1000.0,39.46,39460.0,39.46,,,,,,,,,2025-12-08T11:34:17.816640,,,
2025-11-03,DENN,Jumana Capital Investments Llc,Jumana Capital Investments LLC,See Footnote 1,250000.0,4.08,1020325.0,4.08,,,,,,,,,2025-12-08T11:34:17.821108,,,
2025-11-04,OBK,Jones Cecil W,Jones Cecil W.,Dir,8500.0,34.71,295035.0,34.71,,,,,,,,,2025-12-08T11:34:17.823440,,,
2025-11-03,UTZ,Llc Series R Of Um Partners,"Series U of Um Partners, LLC",10%,85000.0,10.48,890800.0,10.48,,,,,,,,,2025-12-08T11:34:17.825732,,,
2025-11-03,UTZ,Llc Series R Of Um Partners,"Series R of Um Partners, LLC",10%,15000.0,10.48,157200.0,10.48,,,,,,,,,2025-12-08T11:34:17.826864,,,
2025-10-31,BUSE,Phillips Scott A,Phillips Scott A.,CAO,1350.0,25.64,34610.0,25.64,,,,,,,,,2025-12-08T11:34:17.831283,,,
2025-11-03,DLPN,Odowd William,O'Dowd William IV,CEO,2800.0,1.78,4973.0,1.78,,,,,,,,,2025-12-08T11:34:17.837994,,,
2025-11-03,UTZ,Kelley William J,Kelley William J. Jr,"EVP, CFO",477.0,10.47,4994.0,10.47,,,,,,,,,2025-12-08T11:34:17.839147,,,
2025-11-03,OPCH,Kraemer Harry M Jansen,Kraemer Harry M Jansen Jr,Dir,38000.0,25.98,987392.0,25.98,,,,,,,,,2025-12-08T11:34:17.843533,,,
2025-11-03,ASA,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,26152.0,46.21,1208484.0,46.21,,,,,,,,,2025-12-08T11:34:17.845772,,,
2025-10-31,PRTFT,Rad Investments Llc,Rad Investments LLC,10%,15170.0,0.82,12439.0,0.82,,,,,,,,,2025-12-08T11:34:17.864209,,,
2025-11-03,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,933.41,933.0,933.41,,,,,,,,,2025-12-08T11:34:17.865367,,,
2025-10-31,DMA,Watson Robert A,Watson Robert A.,Pres,838.0,8.62,7221.0,8.62,,,,,,,,,2025-12-08T11:34:17.867595,,,
2025-11-03,XCPIX,Oconnor Joseph A,O'Connor Joseph A.,"Pres, PEO",32258.0,15.5,500000.0,15.5,,,,,,,,,2025-12-08T11:34:17.869802,,,
2025-11-03,XASIX,Oconnor Joseph A,O'Connor Joseph A.,Officer of the Adviser,25423.0,10.0,254234.0,10.0,,,,,,,,,2025-12-08T11:34:17.878643,,,
2025-10-31,CLVT,Cornick Kenneth L,Cornick Kenneth L.,Dir,725000.0,3.42,2482000.0,3.42,,,,,,,,,2025-12-08T11:34:17.883146,,,
2025-10-31,VRSK,Purtill Sabra R,Purtill Sabra R.,Dir,450.0,217.95,98078.0,217.95,,,,,,,,,2025-12-08T11:34:17.887554,,,
